name,recipie,category,image_name,image_ext,image_url
Italo-Scotch nut," Ингредиенты:  Drinksome Highland Scotch Whiskey – 30 мл; Drinksome Bitter Rosso Italiano – 30 мл; Drinksome Red Vermouth – 20 мл; Сироп «Кленовый Пекан» Pinch&Drop – 10 мл; Drinksome Orange Angobitter – 2 капли.  Метод приготовления:  Положите в бокал куб льда; Добавьте в бокал все ингредиенты; Перемешайте. Украсьте 1 орехом.  Украшения: орех Емкость для подачи: Олд фэшн «Сублим» хр. стекло, 350 мл ",lemonade,1725212975_9674633.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/JCNmwv5UN3i4q_DuzIePf-PFMAo=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F259%2F06_Vermout_Pekan_02.jpg
Apple-gin Spritz," Ингредиенты:  Drinksome Dry London Gin – 20 мл; Drinksome Japanese Gin – 20 мл; Концентрат «Зеленое Яблоко» фруктовый ODK – 15 мл; Кордиал C.O.D.E «Жасмин / Яблоко / Розовая Гуава» – 40 мл; Drinksome Dry Sparkling Wine – 60 мл.  Метод приготовления:  Наполните бокал льдом; Добавьте в бокал все ингредиенты. Перемешайте; Украсьте цедрой лайма.  Украшения: долька апельсина Емкость для подачи: Бокал для вина «Ревил ап» хр. стекло, 300 мл ",lemonade,1725212977_9939497.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/2uhhJsYCFnUvWrm-aXqL2_13YFc=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F259%2F07_Apple_1.jpg
Fresh&Fizz," Ингредиенты:  Сироп Pinch&Drop «Огурец» – 20 мл; Сироп Pinch&Drop «Бразильский лайм» – 15 мл; Кислая основа Pinch&Drop «Лимон» – 20 мл; Вода алоэ – 55 мл; Содовая – 80 мл.  Метод приготовления:  Поместить все ингредиенты в охлажденный бокал со льдом; Хорошо перемешать; Украсить напиток.  Украшения: огурец Емкость для подачи: Хайбол «Банка», Arcoroc, 470 мл ",lemonade,1725212978_8772273.png,png,https://jz9czo0xs6.ru.scalesta-cdn.com/1F-TTNIzS8Mb6s9GZxpaGGlvZY4=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F258%2Ffresh_fizz.png
Pear&Citrus," Ингредиенты:  Пюре Pinch&Drop «Груша» – 20мл; Сироп Pinch&Drop «Бергамот» – 10мл; Кислая основа Pinch&Drop «Лимон» – 15мл; Содовая – 80 мл; Мелисса – 4 листика.  Метод приготовления:  Все ингредиенты, кроме содовой, поместить в шейкер; перемешать и добавить лед; Хорошо взбить и перелить в охлажденный бокал со льдом; Добавить содовую; Украсить напиток.  Украшения: груша, микрозелень. Емкость для подачи: Хайбол «Бах», Bormioli Luigi, 360 мл ",lemonade,1725212980_3153362.png,png,https://jz9czo0xs6.ru.scalesta-cdn.com/ybqJtFR1BDO-Qa2PDEv0-4Zyf6A=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F258%2Fpear_citrus.png
Violet Currant Lemonade," Ингредиенты:  Сироп Pinch&Drop «Фиалка» – 10мм; Сироп Pinch&Drop «Черная смородина» – 15 мл; Кислая основа Pinch&Drop «Лимон» – 15м; Яблочный сок – 50 мл; Содовая – 80 мл.  Метод приготовления:  Поместить все ингредиенты в охлажденный бокал со льдом; Хорошо перемешать; Украсить напиток.  Украшения: цветы. Емкость для подачи: Бокал для вина «Сублим»,Bormioli Luigi, 400 мл. ",lemonade,1725212981_1927917.png,png,https://jz9czo0xs6.ru.scalesta-cdn.com/mhJnx8Ec8zwTLyjgbLqAE3hFm-8=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F258%2Fviolet_currant_lemonade.png
Pink&Lichee," Ингредиенты:  Сироп Pinch&Drop «Личи» – 15 мл; Кислая основа Pinch&Drop «Лайм» – 20м; Розовый джин – 45 мл; Ликер «Трипл-сек» – 10 мл.  Метод приготовления:  Поместить все ингредиенты в охлажденный смесительный бокал со льдом; Хорошо перемешать; Перелить в охлажденный бокал для подачи; Украсить напиток.  Украшения: клубника Емкость для подачи: Бокал для вина «Эссеншл», Rona, 160 мл ",alcohol,1725212982_1901183.png,png,https://jz9czo0xs6.ru.scalesta-cdn.com/EGXQw7gsfbj8hRpP91JfxYtpT_c=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F258%2Fpink_lychee.png
Agava summer," Ингредиенты:  Сироп Pinch&Drop «Бузина» – 10 мл; Кислая основа Pinch&Drop «Лайм» – 20 мл; Белая текила – 40 мл; Ликер «Блю Кюрасао» – 15 мл; Ликер «Мирто» – 10 мл; Баббл дропс – 4 дропа;  Метод приготовления:  Поместить все ингредиенты в шейкер, перемешать; Добавить лед и хорошо взбить; Перелить в охлажденный бокал со льдом; Украсить напиток.  Украшения: лист каффирского лайма. Емкость для подачи: Олд фэшн «Аллегра», Pasabahche, 335 мл. ",alcohol,1725212983_457778.png,png,https://jz9czo0xs6.ru.scalesta-cdn.com/xMnFoWWagZchkroCqz3erUygX7c=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F258%2Fagava_summer.png
Porto Collins," Ингредиенты:  Сироп Pinch&Drop «Розовый грейпфрут» –  15м; Кислая основа Pinch&Drop «Лайм» – 20м; Белый портвейн – 40 мл; Ликер «Мараскино» – 5 мл; Тоник – 80 мл.  Метод приготовления:  Поместить все ингредиенты в охлажденный бокал со льдом; Хорошо перемешать; Украсить напиток.  Украшения: слайс грейпфрута Емкость для подачи: Хайбол «Габи», Arcoroc, 400 мл ",alcohol,1725212984_3454556.png,png,https://jz9czo0xs6.ru.scalesta-cdn.com/EJL8YABJzOHs1cjT1F5qtn-taCI=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F258%2Fporto_collins.png
Hesoyam n/a sour," Ингредиенты:  Пюре Pinch&Drop «Черная смородина» – 20мл; Кислая основа Pinch&Drop «Лайм» – 20мл; Холодный жасминовый чай – 80мл; Баббл дропс – 2 дропа;  Метод приготовления:  Поместить все ингредиенты в шейкер, перемешать; Добавить лед, хорошо взбить и перелить в охлажденный бокал со льдом;Украсить напиток.  Украшения: мята Емкость для подачи: Олд фэшн «Абсолюти», Chef&Sommelier, 250 мл. ",cold_tea,1725212985_1906087.png,png,https://jz9czo0xs6.ru.scalesta-cdn.com/KEXvrZu3ezW_5NqwW46SypE5yJ4=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F258%2Fhesoyam_n_a_sour.png
Pantone tea," Ингредиенты:  Сироп Pinch&Drop «Белый персик» — 15м; Сироп Pinch&Drop «Лемонграсс» — 20м; Кислая основа Pinch&Drop «Лимон» – 25м; Чай «Ройбуш» – 200 мл.  Метод приготовления:  Поместить все ингредиенты в охлажденный бокал со льдом; Хорошо перемешать; Украсить напиток.  Украшения: персик Емкость для подачи: Хайбол «Джаз», Bormioli Luigi, 450 мл. ",cold_tea,1725212986_2797275.png,png,https://jz9czo0xs6.ru.scalesta-cdn.com/CuRS7lp9hoyvq-5o2ym5OOewoZ8=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F258%2Fpantone_tea.png
Light&Fizzy," Ингредиенты:  Сироп Pinch&Drop «Трипл-сек» – 15 мл; Сироп Pinch&Dro «Филиппинское манго» – 5 мл; Кислая основа Pinch&Dro «Лайм» – 15 мл; Чай «Ромашка» – 50 мл; Тоник – 50 мл.  Метод приготовления:  Поместить все ингредиенты в охлажденный бокал со льдом; Хорошо перемешать; Украсить напиток.  Украшения: чипсы лайма Емкость для подачи: Бокал для вина «Симетри», Chef&Sommelier, 550 мл. ",cold_tea,1725212987_5333118.png,png,https://jz9czo0xs6.ru.scalesta-cdn.com/OmuM_cJdrvXW2SRWAf0n48_C_40=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F258%2Flight_fizzy.png
Espresso Cherry Tonic," Ингредиенты:  Сироп Pinch&Drop «Македонская вишня» – 15 мл; Сироп Pinch&Drop «Шоколад» – 5 мл; Эспрессо – 30 мл; Тоник – 100 мл;  Метод приготовления:  Поместить все ингредиенты в охлажденный бокал со льдом; Хорошо перемешать; Украсить напиток.  Украшения: вишня Емкость для подачи: Хайбол «Абсолюти», Chef&Sommelier, 570 мл. ",coffee,1725212988_5501838.png,png,https://jz9czo0xs6.ru.scalesta-cdn.com/P7jKYAoS7gtYRMoZ1v48F48T-kg=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F258%2Fespresso_cherry_tonic.png
